date,home,away,elo_home,elo_away,pred_margin,p_home_win,actual_margin,season
2023-01-07,Benetton,Ulster,-3.6094119929571047,6.979281754080714,-4.588693747037818,0.3724243181631476,2,2022-23
2023-01-07,Edinburgh,Zebre,-0.1429683723439068,-18.71315062843786,24.57018225609395,0.9592952835755186,7,2022-23
2023-01-07,Cardiff,Scarlets,-2.7482431291799947,-7.395530967524282,10.647287838344287,0.7749135470110852,-6,2022-23
2023-01-07,Connacht,Sharks,-1.3617872757224372,5.201767226778486,-0.5635545025009234,0.4840591578829856,12,2022-23
2023-01-07,Ospreys,Leinster,-2.2119647191414074,14.470253774787954,-10.682218493929362,0.2243439979598354,-5,2022-23
2023-01-08,Glasgow,Stormers,2.381532105613717,7.580665148867091,0.800866956746626,0.5226473745820275,7,2022-23
2023-01-27,Scarlets,Bulls,-5.730802183689853,5.636939753150182,-5.367741936840035,0.351716304544034,9,2022-23
2023-01-27,Ulster,Stormers,6.320412379376932,6.960751844541753,5.35966053483518,0.6480710016549449,30,2022-23
2023-01-28,Leinster,Cardiff,13.902031925395018,-4.412971913014424,24.315003838409442,0.9576883367391819,24,2022-23
2023-01-28,Edinburgh,Sharks,-1.899986597953302,3.9454117765283936,0.15460162551830425,0.5043741765403458,-3,2022-23
2023-01-28,Connacht,Lions,-0.10543182547234475,-5.328449368986535,11.223017543514189,0.7869719769814065,19,2022-23
2023-01-28,Benetton,Munster,-2.9505426182533228,7.265810234520314,-4.216352852773637,0.38245777005088966,-10,2022-23
2023-01-28,Dragons,Glasgow,-8.004743543504935,3.001445409939054,-5.0061889534439885,0.3612764930882768,-14,2022-23
2023-01-29,Zebre,Ospreys,-16.956132402828462,-1.643742869748471,-9.31238953307999,0.25448153429816367,-4,2022-23
2023-02-04,Sharks,Stormers,4.260871939080224,4.49671789802527,5.7641540410549545,0.6586587070124622,-27,2022-23
2023-02-17,Munster,Ospreys,7.844174949242951,-2.17498182305647,16.01915677229942,0.8720448204649457,55,2022-23
2023-02-17,Glasgow,Ulster,3.9008265145946552,8.784446325893414,1.1163801887012408,0.5315536432552076,6,2022-23
2023-02-18,Lions,Sharks,-6.106147614635116,0.9844565349747287,-1.0906041496098449,0.46917342815164464,-22,2022-23
2023-02-18,Zebre,Connacht,-16.424893449520464,0.6722664201762364,-11.0971598696967,0.21563138698156625,-23,2022-23
2023-02-18,Bulls,Stormers,4.200165559466178,7.773133302130766,2.427032257335412,0.5683323152179612,-4,2022-23
2023-02-18,Leinster,Dragons,13.870531541554074,-8.904124648160536,28.77465618971461,0.9793624449535039,29,2022-23
2023-02-18,Cardiff,Benetton,-4.38147152917348,-3.528907332975959,5.1474358038024794,0.6424690677353805,17,2022-23
2023-02-18,Scarlets,Edinburgh,-4.29402799000585,-2.2154467605051322,3.9214187704992827,0.609537884966178,28,2022-23
2023-02-25,Sharks,Ulster,3.0753961200137443,8.296084344763539,0.7793117752502052,0.5220384538274133,-7,2022-23
2023-02-25,Lions,Glasgow,-8.197087199674131,4.3891884957245315,-6.586275695398663,0.3202099634844879,11,2022-23
2023-03-03,Glasgow,Zebre,2.630560926184665,-17.615177462550793,26.245738388735457,0.9686561366412973,42,2022-23
2023-03-03,Munster,Scarlets,9.242259272013008,-1.8861698670557776,17.128429139068786,0.8877754158506185,7,2022-23
2023-03-04,Stormers,Sharks,8.415836527864307,2.2974649424887237,12.118371585375584,0.8049563284380927,6,2022-23
2023-03-04,Bulls,Lions,3.557462333732637,-6.438459630134265,15.995921963866902,0.8716997130200735,-4,2022-23
2023-03-04,Edinburgh,Leinster,-4.623304883455204,13.893065922582613,-12.516370806037816,0.18735487358478065,-20,2022-23
2023-03-04,Ospreys,Benetton,-3.5730661458265276,-4.714163752595711,7.141097606769184,0.6937334072644991,-1,2022-23
2023-03-04,Dragons,Connacht,-8.926659029189075,1.8625504332065663,-4.789209462395641,0.3670562015233859,-2,2022-23
2023-03-04,Cardiff,Ulster,-3.1962151095537275,9.07401552228856,-6.270230631842288,0.32826929366627655,-22,2022-23
2023-03-24,Zebre,Cardiff,-17.99060362367725,-4.769192046369499,-7.22141157730775,0.304270620020471,-4,2022-23
2023-03-24,Leinster,Stormers,14.641428841978831,7.803999369326749,12.83742947265208,0.8187089595263528,0,2022-23
2023-03-25,Benetton,Lions,-3.900053991918793,-4.438867433747575,6.538813441828782,0.6785850009288987,-4,2022-23
2023-03-25,Ospreys,Dragons,-4.387175906503446,-8.64773808294951,10.260562176446065,0.7666012049598998,19,2022-23
2023-03-25,Connacht,Edinburgh,1.5836294869670022,-5.371667802851423,12.955297289818425,0.8209039347613664,15,2022-23
2023-03-25,Scarlets,Sharks,-0.873326953148899,2.9093021010262823,2.2173709458248188,0.5624801665528463,12,2022-23
2023-03-25,Munster,Glasgow,8.22941635810613,3.0059870873111194,11.22342927079501,0.7869804633494762,-12,2022-23
2023-03-25,Ulster,Bulls,10.646992459104332,1.557870137345947,15.089122321758385,0.8577242187741162,9,2022-23
2023-04-14,Sharks,Benetton,1.931039195608764,-4.953935336101671,12.884974531710435,0.819596379405862,10,2022-23
2023-04-14,Glasgow,Scarlets,5.3283300143906205,0.10493595226861929,11.223394062122,0.7869797376492449,3,2022-23
2023-04-14,Ulster,Dragons,10.038080226928495,-9.521681865304904,25.5597620922334,0.9650647349273911,21,2022-23
2023-04-15,Stormers,Munster,9.087742316591957,5.907073431026629,9.180668885565328,0.7425126685302732,-2,2022-23
2023-04-15,Lions,Leinster,-3.3849860895646966,13.357685894713622,-10.742671984278319,0.2230623429325967,-3,2022-23
2023-04-15,Connacht,Cardiff,1.7880997579851599,-5.091333204100274,12.879432962085435,0.8194930875533417,19,2022-23
2023-04-15,Edinburgh,Ospreys,-5.576138073869581,-3.513232124148052,3.9370940502784713,0.609964506876718,24,2022-23
2023-04-15,Bulls,Zebre,2.1667823695217856,-17.668462465946472,25.83524483546826,0.9665456537115915,66,2022-23
2023-04-21,Stormers,Benetton,7.969675428035424,-4.665437882930628,18.63511331096605,0.9068558452311115,16,2022-23
2023-04-21,Ulster,Edinburgh,9.582104017705154,-3.569847478897428,19.15195149660258,0.9128148618797917,14,2022-23
2023-04-22,Lions,Zebre,-2.6107188911368646,-18.084937982399648,21.474219091262782,0.9361199294776923,15,2022-23
2023-04-22,Dragons,Scarlets,-9.065705656081564,0.9272753584808194,-3.992981014562383,0.3885155420306112,17,2022-23
2023-04-22,Bulls,Leinster,2.5832578859749598,12.58341869628579,-4.000160810310831,0.38832039712038835,55,2022-23
2023-04-22,Sharks,Munster,1.6425417424377204,7.025140319583162,0.6174014228545586,0.5174630386777354,0,2022-23
2023-04-22,Ospreys,Cardiff,-5.519522719120205,-5.703389907891731,6.183867188771526,0.669514206518316,-17,2022-23
2023-04-22,Glasgow,Connacht,4.50599060817842,2.4001564617766165,8.105834146401804,0.717314398610132,2,2022-23
2023-05-05,Ulster,Connacht,9.066908868044896,3.010739876416797,12.056168991628098,0.8037375590898027,-5,2022-23
2023-05-06,Stormers,Bulls,7.706164096938818,5.983273967006043,7.722890129932774,0.7080588400031896,12,2022-23
2023-05-06,Leinster,Sharks,9.183402615254707,1.5808016001522647,13.602601015102442,0.8326583333080289,30,2022-23
2023-05-06,Glasgow,Munster,3.8954071935382397,7.086880461868618,2.8085267316696223,0.5789414894139994,-9,2022-23
2023-05-13,Stormers,Connacht,8.13387508394554,4.716356775579607,9.417518308365933,0.7479041908387716,18,2022-23
2023-05-13,Leinster,Munster,10.823142513744463,8.26773313503558,8.555409378708884,0.7279970991890312,-1,2022-23
2023-05-27,Stormers,Munster,8.992123253108947,9.223274072906468,5.768849180202478,0.6587808925574401,-5,2022-23
2023-10-21,Zebre,Ulster,-12.206261251291357,5.15290437821746,-11.359165629508817,0.21023255702296934,-4,2023-24
2023-10-21,Connacht,Ospreys,2.70067602449134,-5.4865366065981505,14.18721263108949,0.8428367772832224,8,2023-24
2023-10-21,Lions,Stormers,-2.2806985601842,5.540666834562089,-1.8213653947462887,0.4486096478528673,-2,2023-24
2023-10-21,Dragons,Edinburgh,-4.876485288237728,-2.1382566304660187,3.261771342228291,0.5914712842493859,-5,2023-24
2023-10-21,Cardiff,Benetton,-2.3695022323102046,-3.0813485862838155,6.711846353973611,0.682969034744392,-1,2023-24
2023-10-21,Munster,Sharks,7.210111293648701,-0.04125680883624376,13.251368102484944,0.8263433426840521,13,2023-24
2023-10-22,Bulls,Scarlets,3.8888940859995236,-0.820415920082793,10.709310006082317,0.7762308767083455,42,2023-24
2023-10-22,Glasgow,Leinster,1.900188164259894,6.907321103111502,0.9928670611483916,0.528068762888703,18,2023-24
2023-10-28,Ospreys,Zebre,-4.867815343489202,-11.470344688340475,12.602529344851273,0.8142845841414116,3,2023-24
2023-10-28,Connacht,Glasgow,2.081954761382391,3.6009014581450547,4.481053303237337,0.6246836465381145,8,2023-24
2023-10-28,Stormers,Scarlets,5.5585302950874595,-2.749484919474561,14.30801521456202,0.8448881732732341,45,2023-24
2023-10-28,Leinster,Sharks,5.206607809226341,-0.016119998587749325,11.22272780781409,0.7869660049397389,21,2023-24
2023-10-28,Edinburgh,Lions,-1.3120794962431894,-2.2985620207095714,6.986482524466382,0.6898747004031602,1,2023-24
2023-10-29,Ulster,Bulls,4.4169878152665785,5.817963085391292,4.599024729875286,0.6278528750268956,7,2023-24
2023-10-29,Benetton,Munster,-2.310163950886454,7.1849744834002065,-3.4951384342866607,0.4021127923309069,0,2023-24
2023-10-29,Dragons,Cardiff,-5.702662422460557,-3.140686867707566,3.4380244452470086,0.5963193466019517,-7,2023-24
2023-11-03,Glasgow,Stormers,3.2490067884687885,7.127728773631258,2.1212780148375305,0.5597933281370152,11,2023-24
2023-11-03,Ospreys,Sharks,-5.828068277974329,-0.9938472178063404,1.1657789398320115,0.5329467504773139,14,2023-24
2023-11-04,Zebre,Bulls,-10.510091753855347,5.577865558378821,-10.087957312234167,0.23716305288715478,-25,2023-24
2023-11-04,Leinster,Edinburgh,6.1843350284449325,-1.9107277486898275,14.09506277713476,0.8412600033342115,9,2023-24
2023-11-04,Scarlets,Cardiff,-4.31868339801836,-2.096884423182865,3.7782010251645053,0.605633991090269,6,2023-24
2023-11-04,Munster,Dragons,6.83546063997154,-6.746464866985258,19.5819255069568,0.9175515459771166,31,2023-24
2023-11-04,Connacht,Ulster,2.4338494310586576,4.65708534227905,3.7767640887796077,0.6055947678936949,2,2023-24
2023-11-05,Benetton,Lions,-1.9606501074577882,-1.6999137682629333,5.739263660805145,0.6580106862061694,5,2023-24
2023-11-10,Cardiff,Bulls,-2.3190643206664143,7.069069827155404,-3.3881341478218188,0.40505148234603416,-6,2023-24
2023-11-10,Ulster,Munster,4.834761751157011,7.87726808927586,2.9574936618811503,0.5830691169799135,7,2023-24
2023-11-10,Zebre,Sharks,-12.00129602263193,-2.2772693238231394,-3.7240266988087907,0.3958455108670339,2,2023-24
2023-11-11,Ospreys,Glasgow,-4.54464617195753,4.136878986985035,-2.6815251589425655,0.42458439820746596,-8,2023-24
2023-11-11,Benetton,Stormers,-2.0345764735383027,6.239856575115011,-2.274433048653314,0.4359256836793503,3,2023-24
2023-11-11,Edinburgh,Connacht,-1.4012214709763513,2.256173022180697,2.3426055068429523,0.5659774911710163,3,2023-24
2023-11-11,Scarlets,Lions,-4.09650350053481,-1.6259874021824188,3.5294839016476085,0.5988292840417341,-1,2023-24
2023-11-12,Dragons,Leinster,-7.788272316289579,5.674828750731456,-7.463101067021035,0.2982993894212632,-23,2023-24
2023-11-17,Edinburgh,Bulls,-1.3354820216606464,7.330256412373222,-2.6657384340338686,0.4250231059927513,8,2023-24
2023-11-17,Ulster,Lions,5.239012384968896,-1.173039012017658,12.412051396986552,0.8106481635735028,7,2023-24
2023-11-17,Zebre,Cardiff,-11.42889335275105,-2.5802509058842324,-2.8486424468668177,0.41994609645009895,0,2023-24
2023-11-18,Sharks,Connacht,-2.8496719937040185,2.190433572864992,0.9598944334309896,0.5271380769229129,-1,2023-24
2023-11-18,Dragons,Ospreys,-9.341962209587475,-5.076493656063274,1.734531446475799,0.5489529501560478,15,2023-24
2023-11-18,Munster,Stormers,7.4730174554639754,5.71241327024968,7.760604185214294,0.70897660475616,7,2023-24
2023-11-18,Leinster,Scarlets,7.228518644029353,-4.549451890699571,17.777970534728926,0.8963183674320631,49,2023-24
2023-11-18,Glasgow,Benetton,4.668726471090778,-1.5071331686729712,12.17585963976375,0.8060786222568044,14,2023-24
2023-11-24,Cardiff,Stormers,-2.8651151505709143,5.788473688771109,-2.6535888393420235,0.4253608024206781,7,2023-24
2023-11-24,Edinburgh,Benetton,-0.26890817825725954,-1.6895472046965962,7.420639026439337,0.700655403939626,-2,2023-24
2023-11-25,Lions,Zebre,-0.6318338723190027,-11.144029108064368,16.512195235745367,0.8792162219528453,42,2023-24
2023-11-25,Bulls,Connacht,6.263682568969835,2.386423016208091,9.877259552761743,0.7581970864554974,26,2023-24
2023-11-25,Sharks,Dragons,-3.0456614370471176,-8.015415354235055,10.969753917187937,0.781714530019306,55,2023-24
2023-11-25,Leinster,Munster,8.45072159055646,7.396957036942546,7.053764553613914,0.691556452786174,5,2023-24
2023-11-25,Glasgow,Ulster,4.851140507114403,4.697807245270241,6.153333261844162,0.6687291295700251,13,2023-24
2023-11-26,Ospreys,Scarlets,-6.4030405114156945,-5.771654837226679,5.368614325810984,0.6483066530206152,22,2023-24
2023-12-01,Munster,Glasgow,7.602333492303938,5.535807180929987,8.066526311373952,0.7163708750129012,11,2023-24
2023-12-02,Lions,Dragons,0.7169466041064607,-9.918439962516262,16.63538656662272,0.8809630292576278,25,2023-24
2023-12-02,Bulls,Sharks,7.875956613693661,-1.1426368287659112,15.01859344245957,0.8565956261914984,34,2023-24
2023-12-02,Cardiff,Scarlets,-1.8997562666367118,-7.43479340464558,11.535037138008867,0.7933464556332177,-6,2023-24
2023-12-02,Stormers,Zebre,4.823114804836907,-12.492809584489832,23.31592438932674,0.9508967788560744,24,2023-24
2023-12-02,Connacht,Leinster,0.7741489714842653,8.24534513519507,-1.471196163710804,0.45844970697407017,-2,2023-24
2023-12-02,Benetton,Ospreys,-0.7474833020526624,-4.739901943996793,9.99241864194413,0.7607391350544694,5,2023-24
2023-12-02,Ulster,Edinburgh,4.013140571454657,-1.2109720809011932,11.22411265235585,0.7869945485181358,-3,2023-24
2023-12-22,Glasgow,Edinburgh,5.2424598120673815,0.21143918433439168,11.031020627732989,0.7829931622320312,12,2023-24
2023-12-22,Ulster,Connacht,2.590729306219072,0.7212685878553458,7.869460718363725,0.7116180203928059,1,2023-24
2023-12-23,Zebre,Benetton,-12.561217145557158,-1.2467251662470755,-5.314491979310083,0.35311863779127234,-7,2023-24
2023-12-23,Stormers,Bulls,4.891522365904233,9.374097269447704,1.5174250964565292,0.542850958782376,6,2023-24
2023-12-26,Cardiff,Dragons,-3.653259980437599,-10.75490130585399,13.101641325416391,0.8236058307083892,34,2023-24
2023-12-26,Scarlets,Ospreys,-5.681289690844693,-4.24066007980238,4.559370388957687,0.6267885398148101,-14,2023-24
2023-12-26,Munster,Leinster,7.895680861166543,8.298225518823989,5.597455342342554,0.6543098719519789,-6,2023-24
2023-12-30,Benetton,Zebre,-1.0781743641780839,-12.72976794762615,17.65159358344807,0.8946943092813457,22,2023-24
2023-12-30,Edinburgh,Glasgow,0.11454124710769058,5.3393577492940825,0.7751834978136083,0.5219218265887329,5,2023-24
2023-12-30,Stormers,Sharks,5.3397798562585805,-2.6407774845199543,13.980557340778535,0.8392863035322269,1,2023-24
2024-01-01,Connacht,Munster,1.4082146596917182,6.735935326932287,0.6722793327594312,0.5190141182198978,13,2023-24
2024-01-01,Ospreys,Cardiff,-2.3847230409066107,-1.963424112979238,5.5787010720726276,0.6538193208097312,6,2023-24
2024-01-01,Dragons,Scarlets,-12.444737173312351,-7.537226729740462,1.0924895564281112,0.5308797575209729,1,2023-24
2024-01-01,Leinster,Ulster,9.457971053058245,1.9037832343826993,13.554187818675546,0.831796791663606,-1,2023-24
2024-01-06,Sharks,Lions,-1.3427217504421007,1.5534079474441886,3.1038703021137106,0.5871160745662664,-2,2023-24
2024-01-27,Bulls,Lions,8.925839779093357,2.0637949776555597,12.862044801437797,0.819168740916608,2,2023-24
2024-02-16,Scarlets,Munster,-7.527977774097651,5.50316326020823,-7.031141034305881,0.30900858883744053,-35,2023-24
2024-02-16,Zebre,Edinburgh,-13.164608589281343,0.5370228973263298,-7.701631486607673,0.292459078539842,-5,2023-24
2024-02-17,Lions,Bulls,3.1499994577993395,7.8396352989495774,1.3103641588497617,0.5370218550833511,-15,2023-24
2024-02-17,Sharks,Stormers,-1.8531087806534718,4.041724122180727,0.10516709716580142,0.5029755469900874,-4,2023-24
2024-02-17,Cardiff,Connacht,-2.0055540057719754,2.6409867264157754,1.3534592678122492,0.5382357501770094,-4,2023-24
2024-02-17,Leinster,Benetton,8.002552271190691,-0.6433337225228908,14.645885993713582,0.8505314226851742,29,2023-24
2024-02-17,Glasgow,Dragons,4.916876099075443,-12.453986128955162,23.370862228030603,0.9512915894928836,33,2023-24
2024-02-18,Ospreys,Ulster,-2.3425931481138735,3.359202016250254,0.29820483563587263,0.5084367126918397,2,2023-24
2024-03-01,Edinburgh,Ospreys,0.26685974866556245,-2.1724136316774607,8.439273380343023,0.7252568351737205,4,2023-24
2024-03-01,Munster,Zebre,7.800049156777641,-12.894445440620576,26.69449459739822,0.9708361271017951,16,2023-24
2024-03-02,Lions,Sharks,1.5189630419143634,-2.263625490370052,9.782588532284414,0.7560963684563052,30,2023-24
2024-03-02,Benetton,Glasgow,-2.0787451231515326,5.5797898762723825,-1.6585349994239151,0.45318176545400346,-10,2023-24
2024-03-02,Bulls,Stormers,9.470671714834554,4.452240831897307,11.018430882937245,0.7827307689983275,18,2023-24
2024-03-02,Connacht,Scarlets,3.1763326531970004,-9.824863670667062,19.001196323864065,0.911106879215164,16,2023-24
2024-03-02,Cardiff,Leinster,-2.5408999325532005,9.437963671819332,-5.978863604372533,0.3357709172407854,-13,2023-24
2024-03-02,Ulster,Dragons,3.189022499813841,-13.116899906152101,22.305922405965944,0.9431729675224468,23,2023-24
2024-03-22,Glasgow,Cardiff,6.413936376329991,-3.243013572115947,15.656949948445938,0.8665913849648634,4,2023-24
2024-03-22,Ospreys,Munster,-1.7284862936431584,6.730599697037819,-2.459085990680977,0.43077427554949915,-10,2023-24
2024-03-23,Sharks,Ulster,-4.28536663714161,3.2584302592172465,-1.5437968963588569,0.45640726687554894,10,2023-24
2024-03-23,Scarlets,Benetton,-9.524744038280655,-2.9128916232091413,-0.6118524150715139,0.4826938146275571,3,2023-24
2024-03-23,Stormers,Edinburgh,3.754083920191032,-0.17706758936873984,9.931151509559772,0.7593885310475728,22,2023-24
2024-03-23,Connacht,Lions,2.876213020810594,3.540704188685922,5.335508832124672,0.6474350788687564,-24,2023-24
2024-03-23,Zebre,Leinster,-11.824995980880754,10.140077311382079,-15.965073292262833,0.12875948129892528,-24,2023-24
2024-03-23,Dragons,Bulls,-13.186307665555507,10.16882862654083,-17.355136292096336,0.10918747859540512,-21,2023-24
2024-03-29,Dragons,Zebre,-13.550794036345874,-12.62848865165447,5.077694615308596,0.6406213708723828,7,2023-24
2024-03-29,Leinster,Bulls,10.943569982155795,10.533314997331196,6.410254984824597,0.6753115610403427,33,2023-24
2024-03-30,Stormers,Ulster,4.960968769235055,2.1040505695813607,8.856918199653695,0.735047233728678,6,2023-24
2024-03-30,Sharks,Edinburgh,-3.1309869475057246,-1.3839524384127628,4.252965490907038,0.6185324587137999,10,2023-24
2024-03-30,Ospreys,Lions,-2.4825776945750606,6.474255071898389,-2.9568327664734495,0.41694917548770954,15,2023-24
2024-03-30,Scarlets,Glasgow,-9.163558796773504,5.248241381485397,-8.4118001782589,0.2753933885145984,-42,2023-24
2024-03-30,Munster,Cardiff,7.484691097969722,-2.0773185772713534,15.562009675241075,0.8651358851438166,5,2023-24
2024-03-30,Benetton,Connacht,-3.274076864716293,-0.05733786240187344,2.7832609976855807,0.5782405430439801,4,2023-24
2024-04-19,Ulster,Cardiff,2.38974238954673,-1.0211176097472459,9.410859999293976,0.7477534421870269,2,2023-24
2024-04-19,Glasgow,Sharks,7.407061363659507,-2.5562834965964285,15.963344860255935,0.8712147566379265,11,2023-24
2024-04-20,Bulls,Munster,8.174340495813656,6.428490130445614,7.7458503653680415,0.7086177337249568,-5,2023-24
2024-04-20,Benetton,Dragons,-3.152402964484851,-13.358563497876734,16.206160533391884,0.8747989137950952,17,2023-24
2024-04-20,Lions,Leinster,4.6785717952510435,13.302544483673335,-2.623972688422292,0.42618420851924366,32,2023-24
2024-04-20,Stormers,Ospreys,4.675276949269685,-0.6868944179277154,11.362171367197401,0.7898289143551881,-6,2023-24
2024-04-20,Edinburgh,Scarlets,-1.958655889322059,-11.322378778947614,15.363722889625556,0.8620609794086231,25,2023-24
2024-04-20,Connacht,Zebre,-0.17901176263331536,-12.82071919012361,18.641707427490296,0.9069337233913072,38,2023-24
2024-04-26,Scarlets,Sharks,-12.28600648998506,-2.059949010570835,-4.226057479414225,0.3821952226593146,-5,2023-24
2024-04-26,Ulster,Benetton,1.6486563896173325,-3.0730190178240395,10.721675407441372,0.7764929886412635,4,2023-24
2024-04-27,Lions,Munster,7.940969064093273,7.703075166982419,6.237893897110855,0.6709014932785253,-20,2023-24
2024-04-27,Stormers,Leinster,2.939059812549945,10.040147214831105,-1.1010874022811592,0.46887771178896154,30,2023-24
2024-04-27,Zebre,Glasgow,-13.95654844737458,6.9107268776339135,-14.867275325008492,0.14584609222452827,-31,2023-24
2024-04-27,Bulls,Ospreys,6.899755459276852,1.0493227187920249,11.850432740484827,0.7996736814495796,37,2023-24
2024-04-27,Cardiff,Edinburgh,-0.28003160981784825,-0.9950281782846145,6.714996568466766,0.6830486147592386,-17,2023-24
2024-04-27,Dragons,Connacht,-13.437947444537546,0.9568174946176551,-8.3947649391552,0.2757969510322187,-7,2023-24
2024-05-10,Dragons,Stormers,-13.298470950622026,6.049168552778061,-13.347639503400087,0.17191084674844526,-23,2023-24
2024-05-10,Edinburgh,Zebre,1.376471478562062,-15.469820914873731,22.846292393435792,0.9474165505855211,26,2023-24
2024-05-11,Scarlets,Ulster,-12.363400742043638,0.9764888488731952,-7.339889590916833,0.3013368185213159,-11,2023-24
2024-05-11,Bulls,Glasgow,8.71471218522837,8.423999345133064,6.290712840095306,0.6722554959428537,6,2023-24
2024-05-11,Sharks,Benetton,-1.9825547585122574,-2.400851477079902,6.418296718567644,0.6755167258562511,-1,2023-24
2024-05-11,Leinster,Ospreys,6.9300384746029895,-0.7656340071594925,13.695672481762482,0.8343065915064475,47,2023-24
2024-05-11,Munster,Connacht,10.326864556693504,0.8173410007021351,15.509523555991368,0.8643265776143616,35,2023-24
2024-05-11,Lions,Cardiff,5.317179674382187,-2.651531266664525,13.968710941046712,0.8390811994398026,21,2023-24
2024-05-17,Zebre,Scarlets,-15.785191675530152,-12.729411782951955,2.9442201074218026,0.5827016930178623,-14,2023-24
2024-05-17,Edinburgh,Munster,1.6918422392184826,11.775912201094368,-4.084069961875885,0.3860418710699103,-3,2023-24
2024-05-18,Bulls,Benetton,8.68564090121884,-1.6590218052231376,16.344662706441976,0.8768118363101931,21,2023-24
2024-05-18,Ospreys,Dragons,-2.3960667589832445,-14.263707000282016,17.867640241298773,0.8974596313267102,13,2023-24
2024-05-18,Lions,Glasgow,6.020308580277516,8.453070629142594,3.5672379511349206,0.5998641931009953,23,2023-24
2024-05-18,Connacht,Stormers,-0.6317066436987282,7.014404602438053,-1.6461112461367815,0.45353087503574996,-4,2023-24
2024-05-18,Sharks,Cardiff,-2.724384430369022,-3.354660172559854,6.6302757421908325,0.6809054780383365,-22,2023-24
2024-05-18,Ulster,Leinster,1.342499889781512,8.560471226426742,-1.2179713366452303,0.46558179665409893,2,2023-24
2024-05-31,Glasgow,Zebre,6.509794424256087,-17.479613686272334,29.98940811052842,0.9832861516345612,12,2023-24
2024-05-31,Leinster,Connacht,8.238674092762219,-0.86709551908505,15.105769611847268,0.8579897271585866,26,2023-24
2024-06-01,Benetton,Edinburgh,-2.12455553457894,1.800249235406071,2.0751952300149887,0.558503829730825,25,2023-24
2024-06-01,Stormers,Lions,7.249793477824375,7.963584785164024,5.286208692660352,0.6461357108247177,5,2023-24
2024-06-01,Scarlets,Dragons,-11.034989772209775,-13.776942976152139,8.741953203942364,0.7323700140113396,17,2023-24
2024-06-01,Sharks,Bulls,-5.5874120045881055,9.151174630574642,-8.738586635162747,0.2677085891621068,-12,2023-24
2024-06-01,Cardiff,Ospreys,-0.49163259834077033,-2.8828307831131217,8.391198184772351,0.724118516259051,-4,2023-24
2024-06-01,Munster,Ulster,11.66750520490678,1.664297023446035,16.003208181460746,0.8718080049595107,5,2023-24
2024-06-07,Munster,Ospreys,10.567184386760704,-1.6437109646358865,18.21089535139659,0.9017439813097526,16,2023-24
2024-06-08,Leinster,Ulster,9.328097131577492,2.7646178415921097,12.563479289985382,0.8135426304098925,23,2023-24
2024-06-08,Glasgow,Stormers,4.710853613203245,7.22117260855834,3.489681004644905,0.5977374609944776,17,2023-24
2024-06-15,Bulls,Leinster,9.477315967058368,10.371749202578954,5.1055667644794145,0.6413602025049594,5,2023-24
2024-06-15,Munster,Glasgow,10.346094851621045,6.061885512738755,10.284209338882292,0.7671143205866516,-7,2023-24
2024-06-22,Bulls,Glasgow,9.466759290610426,7.790306446626984,7.6764528439834425,0.7069269491329425,-5,2023-24
2024-09-20,Cardiff,Zebre,-1.2115266917726037,-10.976471012653644,15.764944320881039,0.8682338334350407,5,2024-25
2024-09-20,Edinburgh,Leinster,-0.3445618691147012,7.267614115318826,-1.6121759844335264,0.4544846439022637,-2,2024-25
2024-09-21,Dragons,Ospreys,-10.22192335903053,-0.9958350006473591,-3.226088358383171,0.4095119530142352,2,2024-25
2024-09-21,Munster,Connacht,6.032371742412971,-1.3695629905302262,13.401934732943197,0.8290687971034233,2,2024-25
2024-09-21,Benetton,Scarlets,0.11754745969369286,-7.146429564822808,13.2639770245165,0.8265726359299588,0,2024-25
2024-09-21,Ulster,Glasgow,1.2046760394134535,6.3405662117177295,0.8641098276957235,0.5244336367819277,1,2024-25
2024-09-27,Leinster,Dragons,7.306396516875473,-9.699314523192212,23.005711040067688,0.9486192399144295,28,2024-25
2024-09-27,Glasgow,Benetton,6.326977194487302,-1.208850242757957,13.53582743724526,0.8314693127675019,32,2024-25
2024-09-28,Scarlets,Cardiff,-5.820031862371158,-2.288021123860708,2.4679892614895502,0.5694738158654735,-9,2024-25
2024-09-28,Zebre,Munster,-9.89997658056554,4.89217826911865,-8.79215484968419,0.2664592519796787,9,2024-25
2024-09-28,Bulls,Edinburgh,5.739379804348457,-0.3833442706713486,12.122724075019804,0.8050414365565173,6,2024-25
2024-09-28,Ospreys,Stormers,-1.5184438364856763,4.109098496315981,0.3724576671983426,0.5105370094050273,13,2024-25
2024-09-28,Connacht,Sharks,-0.22936951723590648,-4.139487338750281,9.910117821514374,0.7589238984312783,6,2024-25
2024-09-28,Lions,Ulster,5.594543958101041,1.218265056643881,10.37627890145716,0.7691061400465418,13,2024-25
2024-10-04,Scarlets,Connacht,-6.966830788520113,-0.6203812993873439,-0.3464494891327692,0.4901986210442156,-1,2024-25
2024-10-04,Cardiff,Glasgow,-1.141222197711753,7.973394450762776,-3.114616648474529,0.4125871740792002,-16,2024-25
2024-10-05,Lions,Edinburgh,5.856916067955325,0.22892813683063185,11.627987931124693,0.7952233539786017,34,2024-25
2024-10-05,Bulls,Ulster,5.127107396846476,0.9558929467895971,10.17121445005688,0.7646568135614127,26,2024-25
2024-10-05,Benetton,Leinster,-2.855267499033431,7.805825412868705,-4.661092911902136,0.37048315709600743,-30,2024-25
