match_id,season,section,home,away,home_score,away_score,venue,date,home_form,home_attack,home_defence,home_rest_days,home_changed_continent,away_form,away_attack,away_defence,away_rest_days,away_changed_continent,elo_home,elo_away,elo_diff,form_diff,rest_diff,cross_continent,altitude,playoff,margin,home_win
315,2023-24,Round 2,Benetton,Munster,13,13,"Stadio Comunale di Monigo, Treviso",2023-10-29,-5.6,25.4,31.0,8.0,0,5.6,21.0,15.4,8.0,0,-2.310163950886454,7.184974483400207,-9.495138434286662,-11.2,0.0,0,0,0,0,0
316,2023-24,Round 2,Dragons,Cardiff,9,16,"Rodney Parade, Newport",2023-10-29,-6.0,21.0,27.0,8.0,0,-4.2,26.6,30.8,8.0,0,-5.702662422460557,-3.140686867707566,-2.5619755547529914,-1.7999999999999998,0.0,0,0,0,-7,0
317,2023-24,Round 3,Glasgow,Stormers,20,9,"Scotstoun Stadium, Glasgow",2023-11-03,1.2,23.0,21.8,6.0,0,14.4,35.4,21.0,6.0,1,3.2490067884687885,7.127728773631258,-3.8787219851624695,-13.200000000000001,0.0,1,0,0,11,1
318,2023-24,Round 3,Ospreys,Sharks,19,5,Twickenham Stoop,2023-11-03,-5.4,27.8,33.2,6.0,0,-10.8,20.8,31.6,6.0,0,-5.828068277974329,-0.9938472178063404,-4.834221060167988,5.4,0.0,1,0,0,14,1
319,2023-24,Round 3,Zebre,Bulls,29,54,"Stadio Sergio Lanfranchi, Parma",2023-11-04,-18.4,28.8,47.2,7.0,0,28.8,48.6,19.8,6.0,0,-10.510091753855349,5.577865558378821,-16.08795731223417,-47.2,1.0,1,0,0,-25,0
320,2023-24,Round 3,Leinster,Edinburgh,36,27,"RDS Arena, Dublin",2023-11-04,-4.6,23.2,27.8,7.0,0,0.2,24.8,24.6,7.0,0,6.1843350284449325,-1.9107277486898275,8.09506277713476,-4.8,0.0,0,0,0,9,1
321,2023-24,Round 3,Scarlets,Cardiff,31,25,"Parc y Scarlets, Llanelli",2023-11-04,-19.0,16.6,35.6,7.0,1,1.6,25.8,24.2,6.0,0,-4.31868339801836,-2.096884423182865,-2.2217989748354947,-20.6,1.0,0,0,0,6,1
322,2023-24,Round 3,Munster,Dragons,45,14,"Musgrave Park, Cork",2023-11-04,5.6,19.2,13.6,6.0,0,-7.0,18.8,25.8,6.0,0,6.83546063997154,-6.746464866985258,13.581925506956798,12.6,0.0,0,0,0,31,1
323,2023-24,Round 3,Connacht,Ulster,22,20,"The Sportsground, Galway",2023-11-04,0.2,27.0,26.8,7.0,0,8.2,28.8,20.6,6.0,0,2.4338494310586576,4.65708534227905,-2.2232359112203923,-7.999999999999999,1.0,0,0,0,2,1
324,2023-24,Round 3,Benetton,Lions,15,10,"Stadio Comunale di Monigo, Treviso",2023-11-05,-5.8,23.8,29.6,7.0,0,2.6,33.4,30.8,8.0,0,-1.960650107457788,-1.6999137682629333,-0.2607363391948547,-8.4,-1.0,1,0,0,5,1
325,2023-24,Round 4,Cardiff,Bulls,12,18,"Cardiff Arms Park, Cardiff",2023-11-10,-0.4,24.0,24.4,6.0,0,20.6,43.8,23.2,6.0,0,-2.3190643206664143,7.069069827155404,-9.38813414782182,-21.0,0.0,1,0,0,-6,0
326,2023-24,Round 4,Ulster,Munster,21,14,"Ravenhill Stadium, Belfast",2023-11-10,3.6,24.8,21.2,6.0,0,10.0,25.4,15.4,6.0,0,4.834761751157011,7.87726808927586,-3.0425063381188497,-6.4,0.0,0,0,0,7,1
327,2023-24,Round 4,Zebre,Sharks,12,10,"Stadio Sergio Lanfranchi, Parma",2023-11-10,-22.6,28.6,51.2,6.0,0,-15.6,13.2,28.8,7.0,0,-12.00129602263193,-2.2772693238231394,-9.72402669880879,-7.000000000000002,-1.0,1,0,0,2,1
328,2023-24,Round 4,Ospreys,Glasgow,23,31,"Swansea.com Stadium, Swansea",2023-11-11,-6.4,24.2,30.6,8.0,0,2.8,24.6,21.8,8.0,0,-4.54464617195753,4.136878986985035,-8.681525158942566,-9.2,0.0,0,0,0,-8,0
329,2023-24,Round 4,Benetton,Stormers,20,17,"Stadio Comunale di Monigo, Treviso",2023-11-11,-4.0,21.2,25.2,6.0,0,9.8,30.6,20.8,8.0,0,-2.0345764735383027,6.239856575115011,-8.274433048653314,-13.8,-2.0,1,0,0,3,1
330,2023-24,Round 4,Edinburgh,Connacht,25,22,"Edinburgh Rugby Stadium, Edinburgh",2023-11-11,1.4,25.0,23.6,7.0,0,1.0,26.0,25.0,7.0,0,-1.4012214709763513,2.256173022180697,-3.657394493157048,0.3999999999999999,0.0,0,0,0,3,1
331,2023-24,Round 4,Scarlets,Lions,23,24,"Parc y Scarlets, Llanelli",2023-11-11,-20.2,16.4,36.6,7.0,0,0.8,29.0,28.2,6.0,0,-4.09650350053481,-1.6259874021824188,-2.4705160983523915,-21.0,1.0,1,0,0,-1,0
332,2023-24,Round 4,Dragons,Leinster,10,33,"Rodney Parade, Newport",2023-11-12,-9.4,18.0,27.4,8.0,0,8.2,29.0,20.8,8.0,0,-7.788272316289579,5.674828750731456,-13.463101067021036,-17.6,0.0,0,0,0,-23,0
333,2023-24,Round 5,Edinburgh,Bulls,31,23,"Edinburgh Rugby Stadium, Edinburgh",2023-11-17,-2.8,21.0,23.8,6.0,0,10.8,35.0,24.2,7.0,0,-1.3354820216606464,7.330256412373222,-8.66573843403387,-13.600000000000001,-1.0,1,0,0,8,1
334,2023-24,Round 5,Ulster,Lions,24,17,"Ravenhill Stadium, Belfast",2023-11-17,2.2,23.4,21.2,7.0,0,1.6,26.6,25.0,6.0,0,5.239012384968896,-1.173039012017658,6.412051396986554,0.6000000000000001,1.0,1,0,0,7,1
335,2023-24,Round 5,Zebre,Cardiff,22,22,"Stadio Sergio Lanfranchi, Parma",2023-11-17,-9.0,28.6,37.6,7.0,0,2.2,22.6,20.4,7.0,0,-11.42889335275105,-2.5802509058842324,-8.848642446866817,-11.2,0.0,0,0,0,0,0
336,2023-24,Round 5,Sharks,Connacht,12,13,"Kings Park Stadium, Durban",2023-11-18,-16.0,10.8,26.8,8.0,1,-0.6,27.4,28.0,7.0,1,-2.8496719937040185,2.190433572864992,-5.040105566569011,-15.4,1.0,1,0,0,-1,0
337,2023-24,Round 5,Dragons,Ospreys,20,5,"Rodney Parade, Newport",2023-11-18,-9.8,16.2,26.0,6.0,0,-3.2,24.6,27.8,7.0,0,-9.341962209587477,-5.076493656063274,-4.265468553524203,-6.6000000000000005,-1.0,0,0,0,15,1
338,2023-24,Round 5,Munster,Stormers,10,3,"Thomond Park, Limerick",2023-11-18,8.4,25.0,16.6,8.0,0,5.6,25.4,19.8,7.0,0,7.473017455463975,5.71241327024968,1.7606041852142944,2.8000000000000007,1.0,1,0,0,7,1
339,2023-24,Round 5,Leinster,Scarlets,54,5,"RDS Arena, Dublin",2023-11-18,6.8,28.6,21.8,6.0,0,-19.8,19.2,39.0,7.0,0,7.228518644029353,-4.549451890699571,11.777970534728924,26.6,-1.0,0,0,0,49,1
340,2023-24,Round 5,Glasgow,Benetton,26,12,"Scotstoun Stadium, Glasgow",2023-11-18,4.0,25.0,21.0,7.0,0,-1.4,18.6,20.0,7.0,0,4.668726471090778,-1.5071331686729712,6.1758596397637495,5.4,0.0,0,0,0,14,1
341,2023-24,Round 6,Cardiff,Stormers,31,24,"Cardiff Arms Park, Cardiff",2023-11-24,-1.2,19.4,20.6,7.0,0,5.2,23.2,18.0,6.0,0,-2.8651151505709143,5.788473688771109,-8.653588839342024,-6.4,1.0,1,0,0,7,1
342,2023-24,Round 6,Edinburgh,Benetton,22,24,"Edinburgh Rugby Stadium, Edinburgh",2023-11-24,1.6,24.4,22.8,7.0,0,-1.0,16.6,17.6,6.0,0,-0.2689081782572595,-1.6895472046965962,1.4206390264393367,2.6,1.0,0,0,0,-2,0
343,2023-24,Round 6,Lions,Zebre,61,19,"Ellis Park Stadium, Johannesburg",2023-11-25,-2.8,20.0,22.8,8.0,1,-6.0,26.0,32.0,8.0,1,-0.6318338723190027,-11.144029108064368,10.512195235745365,3.2,0.0,1,1,0,42,1
344,2023-24,Round 6,Bulls,Connacht,53,27,"Loftus Versfeld Stadium, Pretoria",2023-11-25,11.6,35.4,23.8,8.0,1,3.2,25.0,21.8,7.0,0,6.263682568969835,2.386423016208091,3.877259552761744,8.399999999999999,1.0,1,1,0,26,1
345,2023-24,Round 6,Sharks,Dragons,69,14,"Kings Park Stadium, Durban",2023-11-25,-10.2,12.2,22.4,7.0,0,-10.2,14.0,24.2,7.0,1,-3.0456614370471176,-8.015415354235055,4.969753917187937,0.0,0.0,1,0,0,55,1
346,2023-24,Round 6,Leinster,Munster,21,16,"Aviva Stadium, Dublin",2023-11-25,16.8,36.4,19.6,7.0,0,8.8,23.2,14.4,7.0,0,8.45072159055646,7.396957036942546,1.053764553613914,8.0,0.0,0,0,0,5,1
347,2023-24,Round 6,Glasgow,Ulster,33,20,"Scotstoun Stadium, Glasgow",2023-11-25,8.6,29.2,20.6,7.0,0,4.6,26.2,21.6,8.0,0,4.851140507114403,4.697807245270241,0.1533332618441623,4.0,-1.0,0,0,0,13,1
348,2023-24,Round 6,Ospreys,Scarlets,31,9,"Swansea.com Stadium, Swansea",2023-11-26,-2.8,21.4,24.2,8.0,0,-26.2,17.4,43.6,8.0,0,-6.403040511415695,-5.771654837226679,-0.6313856741890165,23.4,0.0,0,0,0,22,1
349,2023-24,Round 7,Munster,Glasgow,40,29,"Musgrave Park, Cork",2023-12-01,5.2,19.6,14.4,6.0,0,7.6,27.2,19.6,6.0,0,7.602333492303938,5.535807180929987,2.066526311373951,-2.3999999999999995,0.0,0,0,0,11,1
350,2023-24,Round 7,Lions,Dragons,49,24,"Ellis Park Stadium, Johannesburg",2023-12-02,6.0,25.6,19.6,7.0,0,-20.2,13.4,33.6,7.0,0,0.7169466041064607,-9.918439962516262,10.635386566622723,26.2,0.0,1,1,0,25,1
351,2023-24,Round 7,Bulls,Sharks,44,10,"Loftus Versfeld Stadium, Pretoria",2023-12-02,8.4,33.4,25.0,7.0,0,3.4,21.8,18.4,7.0,0,7.875956613693661,-1.1426368287659112,9.018593442459572,5.0,0.0,0,1,0,34,1
352,2023-24,Round 7,Cardiff,Scarlets,23,29,"Cardiff Arms Park, Cardiff",2023-12-02,0.4,21.2,20.8,8.0,0,-22.2,15.0,37.2,6.0,0,-1.899756266636712,-7.43479340464558,5.535037138008868,22.599999999999998,2.0,0,0,0,-6,0
353,2023-24,Round 7,Stormers,Zebre,31,7,"Danie Craven Stadium, Stellenbosch",2023-12-02,3.4,21.0,17.6,8.0,1,-13.6,22.6,36.2,7.0,0,4.823114804836907,-12.492809584489832,17.31592438932674,17.0,1.0,1,0,0,24,1
354,2023-24,Round 7,Connacht,Leinster,22,24,"The Sportsground, Galway",2023-12-02,-3.6,23.6,27.2,7.0,1,21.4,35.6,14.2,7.0,0,0.7741489714842653,8.24534513519507,-7.471196163710804,-25.0,0.0,0,0,0,-2,0
355,2023-24,Round 7,Benetton,Ospreys,18,13,"Stadio Comunale di Monigo, Treviso",2023-12-02,-0.8,16.8,17.6,8.0,0,3.2,22.4,19.2,6.0,0,-0.7474833020526624,-4.739901943996793,3.992418641944131,-4.0,2.0,0,0,0,5,1
356,2023-24,Round 7,Ulster,Edinburgh,24,27,"Ravenhill Stadium, Belfast",2023-12-02,1.2,22.2,21.0,7.0,0,0.2,24.4,24.2,8.0,0,4.013140571454657,-1.2109720809011932,5.22411265235585,1.0,-1.0,0,0,0,-3,0
357,2023-24,Round 8,Glasgow,Edinburgh,22,10,"Scotstoun Stadium, Glasgow",2023-12-22,7.0,27.8,20.8,21.0,0,0.6,26.4,25.8,20.0,0,5.2424598120673815,0.2114391843343916,5.03102062773299,6.4,1.0,0,0,0,12,1
358,2023-24,Round 8,Ulster,Connacht,20,19,"Ravenhill Stadium, Belfast",2023-12-22,-0.8,21.8,22.6,20.0,0,-5.6,21.2,26.8,20.0,0,2.590729306219072,0.7212685878553458,1.8694607183637262,4.8,0.0,0,0,0,1,1
359,2023-24,Round 8,Zebre,Benetton,24,31,"Stadio Sergio Lanfranchi, Parma",2023-12-23,-17.8,17.8,35.6,21.0,1,0.2,17.8,17.6,21.0,0,-12.561217145557158,-1.2467251662470755,-11.314491979310082,-18.0,0.0,0,0,0,-7,0
360,2023-24,Round 8,Stormers,Bulls,26,20,"Cape Town Stadium, Cape Town",2023-12-23,-0.8,16.8,17.6,21.0,0,16.6,38.4,21.8,21.0,0,4.891522365904233,9.374097269447704,-4.482574903543471,-17.400000000000002,0.0,0,0,0,6,1
361,2023-24,Round 8,Cardiff,Dragons,55,21,"Cardiff Arms Park, Cardiff",2023-12-26,-2.2,22.6,24.8,24.0,0,-23.8,16.4,40.2,24.0,1,-3.653259980437599,-10.75490130585399,7.101641325416391,21.6,0.0,0,0,0,34,1
362,2023-24,Round 8,Scarlets,Ospreys,11,25,"Parc y Scarlets, Llanelli",2023-12-26,-12.0,19.4,31.4,24.0,0,1.6,18.2,16.6,24.0,0,-5.681289690844693,-4.24066007980238,-1.4406296110423131,-13.6,0.0,0,0,0,-14,0
363,2023-24,Round 8,Munster,Leinster,3,9,"Thomond Park, Limerick",2023-12-26,7.4,25.0,17.6,25.0,0,17.6,33.6,16.0,24.0,0,7.895680861166543,8.298225518823989,-0.4025446576574456,-10.200000000000001,1.0,0,0,0,-6,0
364,2023-24,Round 9,Benetton,Zebre,36,14,"Stadio Comunale di Monigo, Treviso",2023-12-30,0.6,21.0,20.4,7.0,0,-14.2,16.8,31.0,7.0,0,-1.078174364178084,-12.72976794762615,11.651593583448067,14.799999999999999,0.0,0,0,0,22,1
365,2023-24,Round 9,Edinburgh,Glasgow,19,14,"Murrayfield Stadium, Edinburgh",2023-12-30,0.0,23.0,23.0,8.0,0,7.2,28.2,21.0,8.0,0,0.1145412471076905,5.3393577492940825,-5.224816502186392,-7.2,0.0,0,0,0,5,1
366,2023-24,Round 9,Stormers,Sharks,16,15,"Cape Town Stadium, Cape Town",2023-12-30,2.6,20.2,17.6,7.0,0,0.8,21.2,20.4,28.0,0,5.3397798562585805,-2.6407774845199543,7.980557340778535,1.8,-21.0,0,0,0,1,1
367,2023-24,Round 9,Connacht,Munster,22,9,"The Sportsground, Galway",2024-01-01,-6.2,20.6,26.8,10.0,0,0.0,16.6,16.6,6.0,0,1.4082146596917182,6.735935326932287,-5.327720667240569,-6.2,4.0,0,0,0,13,1
368,2023-24,Round 9,Ospreys,Cardiff,27,21,"Brewery Field, Bridgend",2024-01-01,1.6,19.4,17.8,6.0,0,5.8,28.6,22.8,6.0,0,-2.3847230409066107,-1.963424112979238,-0.42129892792737267,-4.199999999999999,0.0,0,0,0,6,1
369,2023-24,Round 9,Dragons,Scarlets,13,12,"Rodney Parade, Newport",2024-01-01,-24.4,17.8,42.2,6.0,0,-16.0,15.4,31.4,6.0,0,-12.444737173312353,-7.537226729740462,-4.907510443571891,-8.399999999999999,0.0,0,0,0,1,1
370,2023-24,Round 9,Leinster,Ulster,21,22,"RDS Arena, Dublin",2024-01-01,17.0,28.2,11.2,6.0,0,-0.2,21.8,22.0,10.0,0,9.457971053058245,1.9037832343826997,7.554187818675545,17.2,-4.0,0,0,0,-1,0
371,2023-24,Round 8,Sharks,Lions,18,20,"Kings Park Stadium, Durban",2024-01-06,3.4,23.2,19.8,7.0,0,11.2,32.2,21.0,30.0,0,-1.3427217504421007,1.5534079474441886,-2.8961296978862894,-7.799999999999999,-23.0,0,0,0,-2,0
372,2023-24,Round 9,Bulls,Lions,30,28,"Loftus Versfeld Stadium, Pretoria",2024-01-27,10.4,31.6,21.2,30.0,0,12.6,34.2,21.6,21.0,0,8.925839779093357,2.06379497765556,6.862044801437797,-2.1999999999999993,9.0,0,0,0,2,1
373,2023-24,Round 10,Scarlets,Munster,7,42,"Parc y Scarlets, Llanelli",2024-02-16,-16.0,13.2,29.2,30.0,0,-1.2,15.6,16.8,30.0,0,-7.527977774097651,5.50316326020823,-13.03114103430588,-14.8,0.0,0,0,0,-35,0
374,2023-24,Round 10,Zebre,Edinburgh,19,24,"Stadio Sergio Lanfranchi, Parma",2024-02-16,-19.0,17.2,36.2,30.0,0,0.4,21.8,21.4,30.0,0,-13.164608589281343,0.5370228973263298,-13.701631486607672,-19.4,0.0,0,0,0,-5,0
375,2023-24,Round 10,Lions,Bulls,10,25,"Ellis Park Stadium, Johannesburg",2024-02-17,12.0,35.0,23.0,21.0,0,9.6,34.0,24.4,21.0,0,3.1499994577993395,7.8396352989495774,-4.689635841150238,2.4000000000000004,0.0,0,0,0,-15,0
376,2023-24,Round 10,Sharks,Stormers,21,25,"Kings Park Stadium, Durban",2024-02-17,3.4,24.8,21.4,30.0,0,3.4,20.0,16.6,30.0,0,-1.853108780653472,4.041724122180727,-5.8948329028341995,0.0,0.0,0,0,0,-4,0
377,2023-24,Round 10,Cardiff,Connacht,12,16,"Cardiff Arms Park, Cardiff",2024-02-17,5.8,30.4,24.6,30.0,0,-3.0,20.6,23.6,30.0,0,-2.0055540057719754,2.640986726415776,-4.646540732187751,8.8,0.0,0,0,0,-4,0
378,2023-24,Round 10,Leinster,Benetton,47,18,"RDS Arena, Dublin",2024-02-17,12.2,25.8,13.6,30.0,0,4.4,24.2,19.8,30.0,0,8.002552271190691,-0.6433337225228908,8.645885993713582,7.799999999999999,0.0,0,0,0,29,1
379,2023-24,Round 10,Glasgow,Dragons,40,7,"Scotstoun Stadium, Glasgow",2024-02-17,4.6,24.8,20.2,30.0,0,-19.6,18.4,38.0,30.0,0,4.916876099075443,-12.453986128955162,17.370862228030603,24.200000000000003,0.0,0,0,0,33,1
380,2023-24,Round 10,Ospreys,Ulster,19,17,"Swansea.com Stadium, Swansea",2024-02-18,4.4,20.2,15.8,30.0,0,-1.4,22.0,23.4,30.0,0,-2.342593148113873,3.359202016250254,-5.7017951643641265,5.800000000000001,0.0,0,0,0,2,1
381,2023-24,Round 11,Edinburgh,Ospreys,19,15,"Edinburgh Rugby Stadium, Edinburgh",2024-03-01,-0.2,20.4,20.6,14.0,0,7.8,23.0,15.2,12.0,0,0.2668597486655624,-2.1724136316774607,2.439273380343023,-8.0,2.0,0,0,0,4,1
382,2023-24,Round 11,Munster,Zebre,45,29,"Musgrave Park, Cork",2024-03-01,4.4,22.0,17.6,14.0,0,-20.0,16.6,36.6,14.0,0,7.800049156777641,-12.894445440620576,20.69449459739822,24.4,0.0,0,0,0,16,1
383,2023-24,Round 11,Lions,Sharks,40,10,"Ellis Park Stadium, Johannesburg",2024-03-02,10.4,33.6,23.2,14.0,0,2.8,26.6,23.8,14.0,0,1.5189630419143634,-2.263625490370052,3.7825885322844153,7.6000000000000005,0.0,0,1,0,30,1
384,2023-24,Round 11,Benetton,Glasgow,9,19,"Stadio Comunale di Monigo, Treviso",2024-03-02,1.4,25.4,24.0,14.0,0,8.4,27.6,19.2,14.0,0,-2.0787451231515326,5.579789876272383,-7.658534999423916,-7.0,0.0,0,0,0,-10,0
385,2023-24,Round 11,Bulls,Stormers,40,22,"Loftus Versfeld Stadium, Pretoria",2024-03-02,14.2,34.4,20.2,14.0,0,5.6,24.4,18.8,14.0,0,9.470671714834554,4.452240831897307,5.018430882937246,8.6,0.0,0,1,0,18,1
386,2023-24,Round 11,Connacht,Scarlets,26,10,"The Sportsground, Galway",2024-03-02,-2.4,21.2,23.6,14.0,0,-13.2,13.6,26.8,15.0,0,3.1763326531970004,-9.824863670667062,13.001196323864063,10.799999999999999,-1.0,0,0,0,16,1
387,2023-24,Round 11,Cardiff,Leinster,20,33,"Cardiff Arms Park, Cardiff",2024-03-02,5.0,28.4,23.4,14.0,0,8.2,24.4,16.2,14.0,0,-2.5408999325532005,9.437963671819332,-11.978863604372533,-3.1999999999999993,0.0,0,0,0,-13,0
388,2023-24,Round 11,Ulster,Dragons,49,26,"Ravenhill Stadium, Belfast",2024-03-02,-3.2,20.6,23.8,13.0,0,-29.2,15.8,45.0,14.0,0,3.189022499813841,-13.1168999061521,16.30592240596594,26.0,-1.0,0,0,0,23,1
389,2023-24,Round 12,Glasgow,Cardiff,17,13,"Scotstoun Stadium, Glasgow",2024-03-22,7.8,24.8,17.0,20.0,0,1.0,26.2,25.2,20.0,0,6.413936376329991,-3.243013572115947,9.656949948445938,6.8,0.0,0,0,0,4,1
390,2023-24,Round 12,Ospreys,Munster,17,27,"Swansea.com Stadium, Swansea",2024-03-22,2.6,19.8,17.2,21.0,0,8.6,27.8,19.2,21.0,0,-1.7284862936431584,6.730599697037819,-8.459085990680977,-6.0,0.0,0,0,0,-10,0
391,2023-24,Round 12,Sharks,Ulster,22,12,"Kings Park Stadium, Durban",2024-03-23,-14.2,14.8,29.0,21.0,0,4.0,26.4,22.4,21.0,1,-4.28536663714161,3.2584302592172465,-7.543796896358857,-18.2,0.0,1,0,0,10,1
392,2023-24,Round 12,Scarlets,Benetton,16,13,"Parc y Scarlets, Llanelli",2024-03-23,-12.0,13.8,25.8,21.0,0,-1.0,22.4,23.4,21.0,0,-9.524744038280655,-2.9128916232091413,-6.611852415071514,-11.0,0.0,0,0,0,3,1
393,2023-24,Round 12,Stormers,Edinburgh,43,21,"Cape Town Stadium, Cape Town",2024-03-23,3.4,24.0,20.6,21.0,0,1.0,19.8,18.8,22.0,1,3.754083920191032,-0.1770675893687398,3.9311515095597716,2.4,-1.0,1,0,0,22,1
394,2023-24,Round 12,Connacht,Lions,14,38,"The Sportsground, Galway",2024-03-23,6.0,21.0,15.0,21.0,0,8.0,29.4,21.4,21.0,1,2.876213020810594,3.540704188685922,-0.6644911678753278,-2.0,0.0,1,0,0,-24,0
395,2023-24,Round 12,Zebre,Leinster,7,31,"Stadio Sergio Lanfranchi, Parma",2024-03-23,-14.8,18.6,33.4,22.0,0,9.8,26.8,17.0,21.0,0,-11.824995980880754,10.14007731138208,-21.965073292262836,-24.6,1.0,0,0,0,-24,0
396,2023-24,Round 12,Dragons,Bulls,10,31,"Rodney Parade, Newport",2024-03-23,-22.8,18.2,41.0,21.0,0,12.6,31.8,19.2,21.0,1,-13.186307665555509,10.16882862654083,-23.35513629209634,-35.4,0.0,1,0,0,-21,0
397,2023-24,Round 13,Dragons,Zebre,20,13,"Rodney Parade, Newport",2024-03-29,-22.0,15.4,37.4,6.0,0,-14.8,18.6,33.4,6.0,0,-13.550794036345874,-12.62848865165447,-0.9223053846914038,-7.199999999999999,0.0,0,0,0,7,1
398,2023-24,Round 13,Leinster,Bulls,47,14,"RDS Arena, Dublin",2024-03-29,14.2,28.2,14.0,6.0,0,10.0,29.2,19.2,6.0,0,10.943569982155797,10.533314997331196,0.41025498482460065,4.199999999999999,0.0,1,0,0,33,1
399,2023-24,Round 13,Stormers,Ulster,13,7,"Cape Town Stadium, Cape Town",2024-03-30,3.0,26.4,23.4,7.0,0,2.6,24.0,21.4,7.0,0,4.960968769235055,2.1040505695813607,2.856918199653694,0.3999999999999999,0.0,1,0,0,6,1
400,2023-24,Round 13,Sharks,Edinburgh,23,13,"Kings Park Stadium, Durban",2024-03-30,-5.4,17.2,22.6,7.0,0,-4.0,18.6,22.6,7.0,0,-3.1309869475057246,-1.3839524384127628,-1.7470345090929618,-1.4000000000000004,0.0,1,0,0,10,1
401,2023-24,Round 13,Ospreys,Lions,36,21,"Swansea.com Stadium, Swansea",2024-03-30,1.6,20.6,19.0,8.0,0,7.8,27.2,19.4,7.0,0,-2.4825776945750606,6.474255071898389,-8.95683276647345,-6.199999999999999,1.0,1,0,0,15,1
402,2023-24,Round 13,Scarlets,Glasgow,3,45,"Parc y Scarlets, Llanelli",2024-03-30,-12.6,11.2,23.8,7.0,0,10.8,22.4,11.6,8.0,0,-9.163558796773504,5.248241381485397,-14.4118001782589,-23.4,-1.0,0,0,0,-42,0
403,2023-24,Round 13,Munster,Cardiff,20,15,"Thomond Park, Limerick",2024-03-30,8.4,25.2,16.8,8.0,0,1.4,24.2,22.8,8.0,0,7.484691097969722,-2.0773185772713534,9.562009675241075,7.0,0.0,0,0,0,5,1
404,2023-24,Round 13,Benetton,Connacht,18,14,"Stadio Comunale di Monigo, Treviso",2024-03-30,-2.6,21.4,24.0,7.0,0,1.6,19.4,17.8,7.0,0,-3.274076864716293,-0.0573378624018734,-3.2167390023144193,-4.2,0.0,0,0,0,4,1
405,2023-24,Round 14,Ulster,Cardiff,19,17,"Ravenhill Stadium, Belfast",2024-04-19,1.2,21.4,20.2,20.0,1,-6.4,16.2,22.6,20.0,0,2.38974238954673,-1.021117609747246,3.410859999293976,7.6000000000000005,0.0,0,0,0,2,1
406,2023-24,Round 14,Glasgow,Sharks,21,10,"Scotstoun Stadium, Glasgow",2024-04-19,16.8,27.0,10.2,20.0,0,-3.2,18.8,22.0,20.0,1,7.407061363659507,-2.5562834965964285,9.963344860255935,20.0,0.0,1,0,0,11,1
407,2023-24,Round 14,Bulls,Munster,22,27,"Loftus Versfeld Stadium, Pretoria",2024-04-20,4.6,28.0,23.4,22.0,1,10.6,28.6,18.0,21.0,1,8.174340495813656,6.428490130445614,1.7458503653680415,-6.0,1.0,1,1,0,-5,0
408,2023-24,Round 14,Benetton,Dragons,36,19,"Stadio Comunale di Monigo, Treviso",2024-04-20,-3.2,18.8,22.0,21.0,0,-13.8,15.2,29.0,22.0,0,-3.152402964484851,-13.358563497876734,10.206160533391882,10.600000000000001,-1.0,0,0,0,17,1
409,2023-24,Round 14,Lions,Leinster,44,12,"Ellis Park Stadium, Johannesburg",2024-04-20,4.4,27.4,23.0,21.0,1,19.6,35.8,16.2,22.0,1,4.678571795251044,13.302544483673335,-8.623972688422292,-15.200000000000001,-1.0,1,1,0,32,1
410,2023-24,Round 14,Stormers,Ospreys,21,27,"Cape Town Stadium, Cape Town",2024-04-20,3.0,23.8,20.8,21.0,0,1.8,22.8,21.0,21.0,1,4.675276949269685,-0.6868944179277154,5.3621713671974005,1.2,0.0,1,0,0,-6,0
411,2023-24,Round 14,Edinburgh,Scarlets,43,18,"Edinburgh Rugby Stadium, Edinburgh",2024-04-20,-3.6,19.2,22.8,21.0,1,-18.2,9.6,27.8,21.0,0,-1.958655889322059,-11.322378778947614,9.363722889625556,14.6,0.0,0,0,0,25,1
412,2023-24,Round 14,Connacht,Zebre,54,16,"The Sportsground, Galway",2024-04-20,1.0,18.4,17.4,21.0,0,-14.8,16.4,31.2,22.0,0,-0.1790117626333153,-12.82071919012361,12.641707427490294,15.8,-1.0,0,0,0,38,1
413,2023-24,Round 15,Scarlets,Sharks,27,32,"Parc y Scarlets, Llanelli",2024-04-26,-23.0,10.8,33.8,6.0,0,-5.0,17.2,22.2,7.0,0,-12.28600648998506,-2.059949010570835,-10.226057479414225,-18.0,-1.0,1,0,0,-5,0
414,2023-24,Round 15,Ulster,Benetton,38,34,"Ravenhill Stadium, Belfast",2024-04-26,1.4,20.8,19.4,7.0,0,-4.2,18.8,23.0,6.0,0,1.6486563896173323,-3.0730190178240395,4.721675407441372,5.6,1.0,0,0,0,4,1
415,2023-24,Round 15,Lions,Munster,13,33,"Ellis Park Stadium, Johannesburg",2024-04-27,11.2,30.6,19.4,7.0,0,14.2,32.2,18.0,7.0,0,7.940969064093273,7.703075166982419,0.23789389711085374,-3.0,0.0,1,1,0,-20,0
416,2023-24,Round 15,Stormers,Leinster,42,12,"Cape Town Stadium, Cape Town",2024-04-27,1.6,24.8,23.2,7.0,0,13.4,34.0,20.6,7.0,0,2.939059812549945,10.040147214831103,-7.101087402281158,-11.8,0.0,1,0,0,30,1
417,2023-24,Round 15,Zebre,Glasgow,9,40,"Stadio Sergio Lanfranchi, Parma",2024-04-27,-18.0,16.8,34.8,7.0,0,20.0,28.4,8.4,8.0,0,-13.95654844737458,6.9107268776339135,-20.867275325008492,-38.0,-1.0,0,0,0,-31,0
